Date,City,Country,Event,HillSize,Distance,RaceType,MassStart,TeamEvent,Season,Race,Sex,Place,Skier,Nation,ID,Birthday,Leg,TeamID,SJ_Pos,CC_Pos,Age,Exp
2023-03-11,Holmenkollen,Norway,World Cup,106,5,Individual,0,0,2023,36,L,9,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",15,7,17.1854893908282,32
2023-08-26,Oberwiesenthal,Germany,Saturday 26.Aug 2023,105,5,Individual,0,0,2024,3,L,4,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",3,7,17.645448323066393,33
2023-08-30,Oberstdorf,Germany,Wednesday 30.Aug 2023,106,5,Individual,0,0,2024,4,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",4,4,17.65639972621492,34
2023-09-02,Villach,Austria,Saturday 2.Sep 2023,N/A,N/A,Individual Compact,0,0,2024,5,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",3,5,17.66461327857632,35
2023-09-03,Villach,Austria,Sunday 3.Sep 2023,98,5,Individual,0,0,2024,6,L,2,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",3,9,17.66735112936345,36
2023-12-01,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2024,9,L,7,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",10,2,17.911019849418206,37
2023-12-02,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2024,10,L,6,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",6,2,17.913757700205338,38
2023-12-15,Ramsau,Austria,World Cup,98,5,Individual,0,0,2024,13,L,4,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",8,5,17.949349760438057,39
2023-12-16,Ramsau,Austria,World Cup,N/A,N/A,Individual Compact,0,0,2024,14,L,6,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",9,4,17.95208761122519,40
2024-01-13,Oberstdorf,Germany,World Cup,106,5,Individual,0,0,2024,17,L,5,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",14,4,18.028747433264886,41
2024-01-14,Oberstdorf,Germany,World Cup,N/A,N/A,Individual Compact,0,0,2024,18,L,5,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",15,4,18.031485284052017,42
2024-01-27,Schonach,Germany,World Cup,100,5,Individual,0,0,2024,22,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",3,3,18.067077344284737,43
2024-01-28,Schonach,Germany,World Cup,100,7.5,Individual,0,0,2024,23,L,5,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",3,12,18.069815195071868,44
2024-02-02,Seefeld,Austria,World Cup,109,5,Individual,0,0,2024,25,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",4,3,18.083504449007528,45
2024-02-03,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2024,26,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",9,2,18.086242299794662,46
2024-02-09,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2024,28,L,4,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",6,3,18.102669404517453,47
2024-02-10,Otepää,Estonia,World Cup,97,5,Individual,0,0,2024,30,L,7,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",10,2,18.105407255304584,48
2024-02-11,Otepää,Estonia,World Cup,97,5,Individual,0,0,2024,31,L,14,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",14,3,18.10814510609172,49
2024-03-09,Holmenkollen,Norway,World Cup,106,5,Individual,0,0,2024,37,L,5,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",10,3,18.182067077344286,50
2024-03-17,Trondheim,Norway,World Cup,100,7.5,Individual,0,0,2024,39,L,5,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",5,3,18.203969883641342,51
2024-08-25,Tschagguns,Austria,Sunday 25.Aug 2024,103,5,Individual,0,0,2025,1,L,4,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",8,2,18.64476386036961,52
2024-08-28,Oberstdorf,Germany,Wednesday 28.Aug 2024,137,5,Individual Compact,0,0,2025,2,L,2,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",10,1,18.652977412731005,53
2024-08-31,Chaux-Neuve,France,Saturday 31.Aug 2024,118,5,Individual,0,0,2025,3,L,5,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",10,1,18.661190965092402,54
2024-09-01,Chaux-Neuve,France,Sunday 1.Sep 2024,118,5,Individual Compact,0,0,2025,4,L,1,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",4,2,18.663928815879533,55
2024-12-06,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2025,9,L,6,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",14,4,18.926762491444215,56
2024-12-07,Lillehammer,Norway,World Cup,98,5,Individual Compact,0,0,2025,10,L,2,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",9,4,18.929500342231346,57
2024-12-20,Ramsau,Austria,World Cup,96,5,Mass Start,1,0,2025,11,L,4,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",10,4,18.965092402464066,58
2024-12-21,Ramsau,Austria,World Cup,96,5,Individual Compact,0,0,2025,12,L,2,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",4,2,18.967830253251197,59
2025-01-18,Schonach,Germany,World Cup,100,5,Individual,0,0,2025,17,L,2,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",10,3,19.044490075290895,60
2025-01-19,Schonach,Germany,World Cup,100,5,Individual Compact,0,0,2025,19,L,4,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",8,6,19.04722792607803,61
2025-01-25,Schonach,Germany,Saturday 25.Jan 2025,100,4,Individual Compact,0,0,2025,22,L,1,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",5,1,19.06365503080082,62
2025-01-31,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2025,26,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",10,3,19.080082135523615,63
2025-02-01,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2025,27,L,1,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",1,1,19.082819986310746,64
2025-02-02,Seefeld,Austria,World Cup,109,5,Individual,0,0,2025,29,L,1,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",1,1,19.085557837097877,65
2025-02-07,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2025,30,L,4,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",5,2,19.09924709103354,66
2025-02-08,Otepää,Estonia,World Cup,97,5,Individual,0,0,2025,31,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",7,2,19.10198494182067,67
2025-02-09,Otepää,Estonia,World Cup,97,5,Individual Compact,0,0,2025,32,L,1,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",2,6,19.104722792607802,68
2025-02-27,Trondheim,Norway,World Championship,102,5,Mass Start,1,0,2025,35,L,6,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",9,6,19.15400410677618,69
2025-03-02,Trondheim,Norway,World Championship,102,5,Individual,0,0,2025,36,L,8,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",20,1,19.16221765913758,70
2025-03-15,Holmenkollen,Norway,World Cup,134,5,Individual,0,0,2025,39,L,6,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",13,2,19.197809719370294,71
2025-03-16,Holmenkollen,Norway,World Cup,134,5,Individual Compact,0,0,2025,40,L,4,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",11,2,19.200547570157426,72
2025-08-27,Oberstdorf,Germany,Wednesday 27.Aug 2025,137,5,Individual Compact,0,0,2026,1,L,1,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",4,2,19.64955509924709,73
2025-08-30,Chaux-Neuve,France,Saturday 30.Aug 2025,118,5,Individual,0,0,2026,2,L,1,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",3,3,19.657768651608485,74
2025-08-31,Chaux-Neuve,France,Sunday 31.Aug 2025,118,4.5,Team Sprint,0,1,2026,3,L,1,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,2,1,1-2,2,19.66050650239562,75
2025-09-19,Val di Fiemme,Italy,Friday 19.Sep 2025,109,5,Individual,0,0,2026,4,L,4,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",9,2,19.71252566735113,76
2025-12-05,Trondheim,Norway,World Cup,102,5,Individual Compact,0,0,2026,5,L,2,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",3,3,19.923340177960302,77
2025-12-06,Trondheim,Norway,World Cup,102,5,Mass Start,1,0,2026,6,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",4,7,19.926078028747433,78
2025-12-19,Ramsau,Austria,World Cup,98,5,Mass Start,1,0,2026,7,L,12,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",16,13,19.96167008898015,79
2025-12-20,Ramsau,Austria,World Cup,98,5,Individual,0,0,2026,8,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",4,5,19.964407939767284,80
2026-01-09,Otepää,Estonia,World Cup,97,5,Mass Start,1,0,2026,9,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",4,2,20.019164955509925,81
2026-01-10,Otepää,Estonia,World Cup,97,5,Individual,0,0,2026,10,L,7,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",11,6,20.021902806297057,82
2026-01-17,Oberhof,Germany,World Cup,100,5,Individual,0,0,2026,13,L,2,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",4,3,20.041067761806982,83
2026-01-18,Oberhof,Germany,World Cup,100,5,Individual,0,0,2026,15,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",4,4,20.043805612594113,84
2026-01-30,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2026,18,L,4,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",11,4,20.076659822039698,13
2026-01-31,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2026,20,L,3,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",5,5,20.07939767282683,14
2026-02-01,Seefeld,Austria,World Cup,109,7.5,Individual,0,0,2026,22,L,5,Nathalie Armbruster,Germany,168,2006-01-02T00:00:00.000000,0,"",6,4,20.082135523613964,15
2020-02-22,Villach,Austria,Saturday 22.Feb 2020,65,2,Individual,0,0,2020,20,L,4,Katharina Hieber,Germany,169,2005-01-01T00:00:00.000000,0,"",3,5,15.14031485284052,1
2020-02-23,Villach,Austria,Sunday 23.Feb 2020,65,2,Team,0,1,2020,22,L,2,Katharina Hieber,Germany,169,2005-01-01T00:00:00.000000,1,2,2-1,2,15.143052703627651,2
2020-10-17,Klingenthal,Germany,Saturday 17.Oct 2020,85,N/A,Individual,0,0,2021,1,L,19,Katharina Hieber,Germany,169,2005-01-01T00:00:00.000000,0,"",20,19,15.79192334017796,3
2020-10-18,Klingenthal,Germany,Sunday 18.Oct 2020,85,N/A,Individual,0,0,2021,2,L,19,Katharina Hieber,Germany,169,2005-01-01T00:00:00.000000,0,"",19,16,15.794661190965092,4
2021-08-10,Klingenthal,Germany,Tuesday 10.Aug 2021,85,3,Individual,0,0,2022,1,L,7,Katharina Hieber,Germany,169,2005-01-01T00:00:00.000000,0,"",11,8,16.605065023956193,5
2021-08-14,Bischofsgruen,Germany,Saturday 14.Aug 2021,71,4,Individual,0,0,2022,2,L,9,Katharina Hieber,Germany,169,2005-01-01T00:00:00.000000,0,"",11,9,16.61601642710472,6
2022-03-12,Rastbüchl,Germany,Saturday 12.Mar 2022,78,5,Individual,0,0,2022,32,L,12,Katharina Hieber,Germany,169,2005-01-01T00:00:00.000000,0,"",13,4,17.190965092402465,7
2022-03-13,Rastbüchl,Germany,Sunday 13.Mar 2022,78,2.5,Individual,0,0,2022,34,L,12,Katharina Hieber,Germany,169,2005-01-01T00:00:00.000000,0,"",14,5,17.193702943189596,8
2017-04-01,Whistler,Canada,National Championship,106,5,Individual,0,0,2017,9,L,4,Natasha Bodnarchuk,Canada,17,1987-02-05T00:00:00.000000,0,"",3,4,30.151950718685832,1
2020-02-22,Villach,Austria,Saturday 22.Feb 2020,65,2,Individual,0,0,2020,20,L,9,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",14,4,14.485968514715948,1
2021-03-13,Prémanon,France,Saturday 13.Mar 2021,90,N/A,Individual,0,0,2021,13,L,14,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",16,10,15.540041067761807,2
2021-03-14,Prémanon,France,Sunday 14.Mar 2021,90,N/A,Individual,0,0,2021,15,L,13,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",14,15,15.542778918548938,3
2022-09-17,Degenfeld,Germany,Saturday 17.Sep 2022,83,5,Individual,0,0,2023,6,L,11,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",19,8,17.05407255304586,4
2022-09-18,Degenfeld,Germany,Sunday 18.Sep 2022,83,2.5,Individual,0,0,2023,7,L,14,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",21,6,17.05681040383299,5
2022-12-17,Seefeld,Austria,Saturday 17.Dec 2022,109,2.5,Individual,0,0,2023,15,L,15,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",17,2,17.30321697467488,6
2022-12-18,Seefeld,Austria,Sunday 18.Dec 2022,109,5,Individual,0,0,2023,17,L,14,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",18,1,17.305954825462013,7
2023-01-24,Planica,Slovenia,European Youth Olympic Festival,102,4,Individual,0,0,2023,21,L,14,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",17,6,17.4072553045859,8
2023-09-16,Tschagguns,Austria,Saturday 16.Sep 2023,108,5,Individual,0,0,2024,7,L,18,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",19,15,18.050650239561943,9
2023-09-17,Tschagguns,Austria,Sunday 17.Sep 2023,108,2.5,Individual,0,0,2024,8,L,18,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",18,19,18.053388090349074,10
2024-09-29,Liberec,Czechia,Sunday 29.Sep 2024,100,2.5,Individual,0,0,2025,8,L,21,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",21,18,19.08829568788501,11
2024-12-21,Seefeld,Austria,Saturday 21.Dec 2024,98,5,Sprint,0,0,2025,13,L,17,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",17,"",19.315537303216974,12
2024-12-22,Seefeld,Austria,Sunday 22.Dec 2024,98,5,Individual,0,0,2025,14,L,18,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",16,17,19.318275154004105,13
2025-03-08,Oberhof,Germany,Saturday 8.Mar 2025,100,5,Mass Start,1,0,2025,37,L,20,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",21,19,19.526351813826146,14
2025-03-09,Oberhof,Germany,Sunday 9.Mar 2025,100,2.5,Individual,0,0,2025,38,L,22,Oriane Didier,France,170,2005-08-28T00:00:00.000000,0,"",23,15,19.529089664613277,15
2020-02-22,Villach,Austria,Saturday 22.Feb 2020,65,2,Individual,0,0,2020,20,L,11,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",13,9,14.839151266255989,1
2020-02-23,Villach,Austria,Sunday 23.Feb 2020,65,2,Team,0,1,2020,22,L,5,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,1,5,3-1,6,14.84188911704312,2
2020-10-17,Klingenthal,Germany,Saturday 17.Oct 2020,85,N/A,Individual,0,0,2021,1,L,29,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",28,25,15.490759753593428,3
2020-10-18,Klingenthal,Germany,Sunday 18.Oct 2020,85,N/A,Individual,0,0,2021,2,L,26,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",26,26,15.493497604380561,4
2021-03-13,Prémanon,France,Saturday 13.Mar 2021,90,N/A,Individual,0,0,2021,13,L,15,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",14,15,15.893223819301848,5
2021-03-14,Prémanon,France,Sunday 14.Mar 2021,90,N/A,Individual,0,0,2021,15,L,11,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",9,12,15.89596167008898,6
2021-08-10,Klingenthal,Germany,Tuesday 10.Aug 2021,85,3,Individual,0,0,2022,1,L,3,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",5,6,16.303901437371664,7
2021-08-14,Bischofsgruen,Germany,Saturday 14.Aug 2021,71,4,Individual,0,0,2022,2,L,6,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",3,8,16.314852840520192,8
2021-09-11,Oberwiesenthal,Germany,Saturday 11.Sep 2021,106,5,Individual,0,0,2022,8,L,4,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",4,10,16.39151266255989,9
2021-09-12,Oberwiesenthal,Germany,Sunday 12.Sep 2021,106,2.5,Individual,0,0,2022,9,L,6,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",6,8,16.39425051334702,10
2021-09-25,Tschagguns,Austria,Saturday 25.Sep 2021,108,5,Individual,0,0,2022,10,L,6,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",5,8,16.42984257357974,11
2021-09-26,Tschagguns,Austria,Sunday 26.Sep 2021,108,2.5,Individual,0,0,2022,11,L,6,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",4,10,16.432580424366872,12
2022-01-15,Schonach,Germany,Saturday 15.Jan 2022,106,5,Individual,0,0,2022,22,L,14,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",9,16,16.736481861738536,13
2022-01-16,Schonach,Germany,Sunday 16.Jan 2022,106,2.5,Individual,0,0,2022,23,L,13,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",10,16,16.739219712525667,14
2022-02-12,Kranj,Slovenia,Saturday 12.Feb 2022,109,5,Individual,0,0,2022,26,L,4,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",2,10,16.813141683778234,15
2022-02-13,Kranj,Slovenia,Sunday 13.Feb 2022,109,2.5,Individual,0,0,2022,27,L,3,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",1,10,16.815879534565365,16
2022-03-12,Rastbüchl,Germany,Saturday 12.Mar 2022,78,5,Individual,0,0,2022,32,L,1,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",1,6,16.889801505817932,17
2022-03-13,Rastbüchl,Germany,Sunday 13.Mar 2022,78,2.5,Individual,0,0,2022,34,L,1,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",1,8,16.892539356605063,18
2022-08-08,Klingenthal,Germany,Monday 8.Aug 2022,80,3,Individual,0,0,2023,1,L,4,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",5,6,17.297741273100616,19
2022-09-17,Degenfeld,Germany,Saturday 17.Sep 2022,83,5,Individual,0,0,2023,6,L,2,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",8,5,17.4072553045859,20
2022-09-18,Degenfeld,Germany,Sunday 18.Sep 2022,83,2.5,Individual,0,0,2023,7,L,5,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",3,11,17.409993155373034,21
2022-09-24,Villach,Austria,Saturday 24.Sep 2022,98,5,Individual,0,0,2023,8,L,10,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",12,9,17.426420260095824,22
2022-09-25,Villach,Austria,Sunday 25.Sep 2022,98,2.5,Individual,0,0,2023,9,L,5,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",8,7,17.429158110882955,23
2022-12-17,Seefeld,Austria,Saturday 17.Dec 2022,109,2.5,Individual,0,0,2023,15,L,3,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",4,6,17.65639972621492,24
2022-12-18,Seefeld,Austria,Sunday 18.Dec 2022,109,5,Individual,0,0,2023,17,L,3,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",4,9,17.659137577002053,25
2023-02-11,Harrachov,Czechia,Saturday 11.Feb 2023,100,5,Individual,0,0,2023,25,L,5,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",8,10,17.809719370294317,26
2023-02-12,Harrachov,Czechia,Sunday 12.Feb 2023,100,2.5,Individual,0,0,2023,27,L,9,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",6,10,17.812457221081452,27
2023-03-11,Oberhof,Germany,Saturday 11.Mar 2023,100,5,Individual,0,0,2023,35,L,16,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",18,12,17.88637919233402,28
2023-03-12,Oberhof,Germany,Sunday 12.Mar 2023,100,2.5,Individual,0,0,2023,37,L,16,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",16,5,17.88911704312115,29
2023-08-19,Bischofsgruen,Germany,Saturday 19.Aug 2023,71,5,Individual,0,0,2024,1,L,2,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",2,"",18.327173169062284,30
2023-08-20,Bischofsgruen,Germany,Sunday 20.Aug 2023,71,3,Individual,0,0,2024,2,L,1,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",2,"",18.32991101984942,31
2023-08-26,Oberwiesenthal,Germany,Saturday 26.Aug 2023,105,5,Individual,0,0,2024,3,L,12,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",10,16,18.34633812457221,32
2023-08-30,Oberstdorf,Germany,Wednesday 30.Aug 2023,106,5,Individual,0,0,2024,4,L,21,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",24,11,18.357289527720738,33
2023-09-03,Villach,Austria,Sunday 3.Sep 2023,98,5,Individual,0,0,2024,6,L,20,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",15,22,18.368240930869266,34
2023-12-08,Lillehammer,Norway,Friday 8.Dec 2023,100,5,Individual,0,0,2024,11,L,9,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",5,13,18.63107460643395,35
2023-12-09,Lillehammer,Norway,Saturday 9.Dec 2023,100,5,Individual,0,0,2024,12,L,5,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",5,8,18.63381245722108,36
2024-01-13,Oberstdorf,Germany,World Cup,106,5,Individual,0,0,2024,17,L,17,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",13,24,18.729637234770706,37
2024-01-14,Oberstdorf,Germany,World Cup,N/A,N/A,Individual Compact,0,0,2024,18,L,24,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",25,22,18.732375085557837,38
2024-01-27,Schonach,Germany,World Cup,100,5,Individual,0,0,2024,22,L,15,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",11,25,18.767967145790553,39
2024-01-28,Schonach,Germany,World Cup,100,7.5,Individual,0,0,2024,23,L,19,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",13,22,18.770704996577685,40
2024-02-09,Planica,Slovenia,Junior World Championship,102,5,Individual,0,0,2024,27,L,3,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",3,13,18.803559206023273,41
2024-02-10,Planica,Slovenia,Junior World Championship,102,2.5,Team Sprint,0,1,2024,29,L,5,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,2,5,1-2,7,18.806297056810404,42
2024-03-09,Holmenkollen,Norway,World Cup,106,5,Individual,0,0,2024,37,L,18,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",13,25,18.882956878850102,43
2024-03-17,Trondheim,Norway,World Cup,100,7.5,Individual,0,0,2024,39,L,17,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",10,27,18.90485968514716,44
2024-12-06,Lillehammer,Norway,World Cup,98,5,Individual,0,0,2025,9,L,19,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",7,31,19.627652292950035,45
2024-12-07,Lillehammer,Norway,World Cup,98,5,Individual Compact,0,0,2025,10,L,20,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",5,25,19.630390143737166,46
2024-12-20,Ramsau,Austria,World Cup,96,5,Mass Start,1,0,2025,11,L,13,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",7,24,19.665982203969882,47
2024-12-21,Ramsau,Austria,World Cup,96,5,Individual Compact,0,0,2025,12,L,19,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",12,21,19.668720054757017,48
2025-01-18,Schonach,Germany,World Cup,100,5,Individual,0,0,2025,17,L,20,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",13,25,19.745379876796715,49
2025-01-19,Schonach,Germany,World Cup,100,5,Individual Compact,0,0,2025,19,L,23,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",9,22,19.748117727583846,50
2025-01-31,Seefeld,Austria,World Cup,109,5,Mass Start,1,0,2025,26,L,16,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",8,27,19.78097193702943,51
2025-02-01,Seefeld,Austria,World Cup,109,5,Individual Compact,0,0,2025,27,L,17,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",14,18,19.783709787816562,52
2025-02-13,Lake Placid NY,USA,Junior World Championship,100,4.5,Team Sprint,0,1,2025,33,L,3,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,3,3,2-3,7,19.81656399726215,53
2025-02-15,Lake Placid NY,USA,Junior World Championship,100,5,Individual,0,0,2025,34,L,5,Ronja Loh,Germany,171,2005-04-21T00:00:00.000000,0,"",2,16,19.822039698836413,54
