FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob,Race3_Prob
Sophia McGinnis-Smith,Sophia McGinnis-Smith,12398.0,USA,False,False,False,0,1290.0079681205882,1261.61899227009,1277.5212008048984,1277.1033644934669,1289.625565427448,1291.7537119311082,1274.399893890754,1290.983597747367,1265.4266579855885,7,True,12,0.0,,
Emma Maria Paarson,Emma Maria Paarson,12399.0,Estonia,False,False,False,0,1290.0079681205882,1261.61899227009,1277.5212008048984,1277.1033644934669,1289.625565427448,1291.7537119311082,1274.399893890754,1290.983597747367,1265.4266579855885,4,False,4,0.0,,
Nanami Emura,Nanami Emura,11272.0,Japan,False,False,False,0,1289.9847488705118,1288.9521674548469,1295.7195535845567,1294.6191981109882,1272.8831709271526,1278.7573138550372,1274.399893890754,1296.010008684806,1293.9638862591128,3,False,3,0.0,,
Yume Tonosaki,Yume Tonosaki,11840.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Momoko Yamada,Momoko Yamada,11847.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Sayuki Ito,Sayuki Ito,11842.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Yuna Ishikawa,Yuna Ishikawa,11846.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Rai Honda,Rai Honda,11303.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Nozomi Ambo,Nozomi Ambo,11844.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Noeru Uchida,Noeru Uchida,11848.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Akari Takahashi,Akari Takahashi,11854.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
China Kamaishi,China Kamaishi,11851.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Miyu Kokai,Miyu Kokai,11858.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Hiyori Tomizawa,Hiyori Tomizawa,11849.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Miyu Chikaoka,Miyu Chikaoka,11857.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Akari Matsuhira,Akari Matsuhira,11860.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Rin Kawamata,Rin Kawamata,11859.0,Japan,False,False,False,0,1289.929290057019,1289.1696736686406,1295.0245170798412,1295.0190584929996,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1364386080998,1294.4999677368717,3,False,3,0.0,,
Ula Kuhar,Ula Kuhar,11362.0,Slovenia,False,False,False,0,1289.8912730076374,1297.2444306332436,1299.5827054692788,1297.6398431811751,1297.272247584678,1278.7573138550372,1295.9455934441094,1299.993666995221,1289.8265118046793,4,False,4,0.0,,
Tatyana Pavlovich,Tatyana Pavlovich,-207439.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1294.9050412798638,1296.3862942819453,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1295.5718493193965,1,False,1,0.0,,
Kira Trofimova,Kira Trofimova,-207805.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1300.0,1296.3862942819453,1297.8914751685802,1300.0,1300.0,1300.0,1295.5718493193965,1,False,1,0.0,,
Varvara Berezina,Varvara Berezina,-209230.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1294.9050412798638,1296.3862942819453,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1295.5718493193965,1,False,1,0.0,,
Valeriya Khomitskaya,Valeriya Khomitskaya,-207430.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1294.9050412798638,1296.3862942819453,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1295.5718493193965,1,False,1,0.0,,
Ulyana Chepik,Ulyana Chepik,-209472.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1294.9050412798638,1296.3862942819453,1297.8914751685802,1300.0,1300.0,1294.52701414682,1295.5718493193965,1,False,1,0.0,,
Mariya Olkova,Mariya Olkova,-207609.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1294.9050412798638,1296.3862942819453,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1295.5718493193965,1,False,1,0.0,,
Anna Tkach,Anna Tkach,-207429.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1294.9050412798638,1296.3862942819453,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1295.5718493193965,1,False,1,0.0,,
Anna Efimova,Anna Efimova,-210248.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1294.9050412798638,1296.3862942819453,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1295.5718493193965,1,False,1,0.0,,
Elizaveta Kozlova,Elizaveta Kozlova,-207917.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1294.9050412798638,1296.3862942819453,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1295.5718493193965,1,False,1,0.0,,
Sofya Dokuchaeva,Sofya Dokuchaeva,-209551.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1294.9050412798638,1296.3862942819453,1297.8914751685802,1300.0,1300.0,1294.52701414682,1295.5718493193965,1,False,1,0.0,,
Polina Maksimenko,Polina Maksimenko,-209172.0,Russia,False,False,False,0,1289.8515245566432,1291.8805988988472,1294.9050412798638,1296.3862942819453,1297.8914751685802,1298.6227419843565,1274.399893890754,1294.52701414682,1295.5718493193965,1,False,1,0.0,,
Keita Marcinkevica,Keita Marcinkevica,12014.0,Latvia,False,False,False,0,1289.8064880545237,1296.667648126714,1299.095264025431,1298.4753125735858,1296.4578832845766,1278.7573138550372,1293.6531978625972,1297.9668725588615,1290.9200262571208,5,False,5,0.0,,
Shang-Yen Ko,Shang-Yen Ko,11934.0,Taiwan,False,False,False,0,1289.8007815820788,1291.6198824680214,1296.1573690302607,1296.2460250104364,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1231746983658,1295.4773265559206,2,False,2,0.0,,
Anna Avdonkina,Anna Avdonkina,-207605.0,Russia,False,False,False,0,1289.7856695078574,1293.3761147088308,1296.2540345684542,1296.0067954466044,1296.3019284340503,1300.0,1298.0752408161318,1295.6571567298545,1293.7515823017548,1,False,1,0.0,,
Sara Carlstein,Sara Carlstein,10571.0,Sweden,False,True,False,0,1289.77448345664,1290.0690307896712,1292.5756274876476,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1291.4181189446754,1265.4266579855885,6,False,6,,0.0,0.0
Angelina Kunitsyna,Angelina Kunitsyna,-207929.0,Russia,False,False,False,0,1289.7727923982718,1294.9464315115702,1294.0464257083922,1300.0,1294.843663796168,1296.3890550957344,1300.0,1290.7512051975957,1300.0,1,False,1,0.0,,
Elena Shevyakova,Elena Shevyakova,-207935.0,Russia,False,False,False,0,1289.7727923982718,1294.9464315115702,1294.0464257083922,1300.0,1294.843663796168,1296.3890550957344,1274.399893890754,1290.7512051975957,1300.0,1,False,1,0.0,,
Varvara Sergeeva,Varvara Sergeeva,-207775.0,Russia,False,False,False,0,1289.7727923982718,1294.9464315115702,1294.0464257083922,1300.0,1300.0,1278.7573138550372,1300.0,1290.7512051975957,1300.0,1,False,1,0.0,,
Ema Volavsek,Ema Volavsek,12292.0,Slovenia,False,False,False,0,1289.6382847757002,1293.196888237613,1277.5212008048984,1292.8575565445965,1294.6854505227102,1278.7573138550372,1292.6375641690106,1269.949502864965,1285.7999372799395,4,False,4,0.0,,
Isabella Waters,Isabella Waters,11950.0,USA,False,False,False,0,1289.634397561111,1261.61899227009,1277.5212008048984,1277.1033644934669,1289.4192953464278,1291.7537119311082,1298.930124398526,1292.1185458442528,1298.9572670554028,7,True,12,0.0,,
Elizaveta Pugacheva,Elizaveta Pugacheva,-366024.0,Russia,False,False,False,0,1289.6304570305165,1293.1826166795895,1294.9050412798638,1298.0295818166258,1296.3019284340503,1298.6227419843565,1298.0752408161318,1294.52701414682,1296.6046795803384,1,False,1,0.0,,
Angelina Chutchenko,Angelina Chutchenko,-207274.0,Russia,False,False,False,0,1289.6304570305165,1293.1826166795895,1294.9050412798638,1298.325144544132,1296.3019284340503,1298.6227419843565,1297.7355774307434,1294.52701414682,1296.6046795803384,1,False,1,0.0,,
Sofiya Astakhova,Sofiya Astakhova,-206129.0,Russia,False,False,False,0,1289.6221191058485,1294.0546132455886,1298.8690266188871,1296.96353677862,1295.1488298462407,1300.0,1290.7299487074758,1299.0720850326009,1289.602156509775,1,False,1,0.0,,
Lyudmila Torubarova,Lyudmila Torubarova,-366025.0,Russia,False,False,False,0,1289.6002051133974,1291.6466882687366,1294.9050412798638,1296.1706782724248,1297.8914751685802,1298.6227419843565,1274.399893890754,1294.52701414682,1295.2646431168478,1,False,1,0.0,,
Mia Stiassny,Mia Stiassny,12293.0,USA,False,False,False,0,1289.5401412262422,1298.1211450263388,1298.7436072213472,1277.1033644934669,1291.7145208672207,1296.8615663831629,1293.347972221012,1295.6816926252784,1295.0617014584927,7,True,12,0.0,,
Avery Rich,Avery Rich,12501.0,USA,False,False,False,0,1289.5383069049826,1291.8375190094305,1296.2137855782792,1295.7964767070753,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.4638232200302,1293.0481697827986,7,True,12,0.0,,
Evie Malec,Evie Malec,12502.0,USA,False,False,False,0,1289.5383069049826,1291.8375190094305,1296.2137855782792,1295.7964767070753,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.4638232200302,1293.0481697827986,7,True,12,0.0,,
Sophia Bertonneau,Sophia Bertonneau,11829.0,USA,False,False,False,0,1289.5383069049826,1291.8375190094305,1296.2137855782792,1295.7964767070753,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.4638232200302,1293.0481697827986,7,True,12,0.0,,
Faye Braun,Faye Braun,12503.0,USA,False,False,False,0,1289.5383069049826,1291.8375190094305,1296.2137855782792,1295.7964767070753,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.4638232200302,1293.0481697827986,7,True,12,0.0,,
Megan Snider,Megan Snider,12505.0,USA,False,False,False,0,1289.5383069049826,1291.8375190094305,1296.2137855782792,1295.7964767070753,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.4638232200302,1293.0481697827986,7,True,12,0.0,,
Audrey Schwen,Audrey Schwen,12506.0,USA,False,False,False,0,1289.5383069049826,1291.8375190094305,1296.2137855782792,1295.7964767070753,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.4638232200302,1293.0481697827986,7,True,12,0.0,,
Zoe Wagner,Zoe Wagner,12507.0,USA,False,False,False,0,1289.5383069049826,1291.8375190094305,1296.2137855782792,1295.7964767070753,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.4638232200302,1293.0481697827986,7,True,12,0.0,,
Kaia Osmundson,Kaia Osmundson,12508.0,USA,False,False,False,0,1289.5383069049826,1291.8375190094305,1296.2137855782792,1295.7964767070753,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.4638232200302,1293.0481697827986,7,True,12,0.0,,
Jillian Thompson,Jillian Thompson,12509.0,USA,False,False,False,0,1289.5383069049826,1291.8375190094305,1296.2137855782792,1295.7964767070753,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.4638232200302,1293.0481697827986,7,True,12,0.0,,
Angelina Wachirapron Ross,Angelina Wachirapron Ross,12364.0,Thailand,False,False,False,0,1289.5360669316158,1291.455965419828,1295.8927572377477,1296.0309215464104,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.8119907442656,1294.2839131521566,2,False,2,0.0,,
Anna Aukland,Anna Aukland,12226.0,Norway,False,True,False,0,1289.4788593091598,1288.926918376973,1290.9912283097904,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1292.1411595310476,1265.4266579855885,6,False,6,,0.0,0.0
Jela Svantnerova,Jela Svantnerova,11804.0,Slovakia,False,False,False,0,1289.4634248594357,1289.8348485605009,1277.5212008048984,1291.0668685724795,1300.0,1300.0,1274.399893890754,1300.0,1288.8012377849104,2,False,2,0.0,,
Anna Svagerova,Anna Svagerova,12314.0,Czechia,False,False,False,0,1289.3902675978009,1294.018427246143,1277.5212008048984,1294.7386234655398,1295.4317950880434,1296.6297908430402,1274.399893890754,1296.670885516311,1293.7352646627153,5,False,5,0.0,,
Barbora Brozikova,Barbora Brozikova,12309.0,Czechia,False,False,False,0,1289.3725437132014,1294.018427246143,1277.5212008048984,1294.7386234655398,1296.6312631731498,1297.7726479858973,1274.399893890754,1297.805833613197,1292.2032741413882,5,False,5,0.0,,
Jana Machova,Jana Machova,12311.0,Czechia,False,False,False,0,1289.3725437132014,1294.018427246143,1277.5212008048984,1294.7386234655398,1296.6312631731498,1297.7726479858973,1274.399893890754,1297.805833613197,1292.2032741413882,5,False,5,0.0,,
Magdalena Siroka,Magdalena Siroka,12312.0,Czechia,False,False,False,0,1289.3725437132014,1294.018427246143,1277.5212008048984,1294.7386234655398,1296.6312631731498,1297.7726479858973,1274.399893890754,1297.805833613197,1292.2032741413882,5,False,5,0.0,,
Zala Zupan,Zala Zupan,11365.0,Slovenia,False,False,False,0,1289.3276557842514,1297.3712214611994,1299.927777418833,1297.901961320642,1296.1845097132834,1278.7573138550372,1295.2235192038945,1302.673096237187,1290.650662604788,4,False,4,0.0,,
Ava McCann,Ava McCann,11157.0,Australia,False,False,False,0,1289.3144812335568,1293.9557264736657,1298.9475039587896,1297.0347960413235,1294.8897703277476,1298.5788283900506,1295.3863810476694,1296.5900996643277,1293.0479083096388,3,False,3,0.0,,
Evelina Tsvik,Evelina Tsvik,-206914.0,Russia,False,False,False,0,1289.2819001837695,1293.9953885864172,1298.411065608775,1295.388869176163,1295.7816809348608,1298.0451456804185,1299.3487144640203,1295.1886006387626,1293.7716471818878,1,False,1,0.0,,
Polina Kurchina,Polina Kurchina,-207979.0,Russia,False,False,False,0,1289.2819001837695,1293.9953885864172,1298.411065608775,1294.7174022363267,1295.7816809348608,1297.4247173229128,1299.3487144640203,1295.2861759769585,1293.7716471818878,1,False,1,0.0,,
Yaroslava Shvetsova,Yaroslava Shvetsova,-206939.0,Russia,False,False,False,0,1289.225498412076,1289.853364890506,1295.2080922699035,1294.6850903124753,1299.1019953549378,1299.58105386825,1299.0752081818528,1295.8319718544744,1293.0646600590658,1,False,1,0.0,,
Alina Kudisova,Alina Kudisova,-203273.0,Russia,False,False,False,0,1289.1936459433637,1289.7581160548625,1277.5557102167995,1294.3213892442918,1285.6489331289758,1292.276178739828,1293.1595297111128,1274.5013954426397,1294.253619511691,1,False,1,0.0,,
Violetta Klishina,Violetta Klishina,-207812.0,Russia,False,False,False,0,1289.1905277406586,1300.0,1300.0,1300.0,1288.2921699491642,1295.3757121541034,1288.3264695606329,1295.4827902008385,1291.895060631068,1,False,1,0.0,,
Karin Wallen,Karin Wallen,4674.0,Sweden,False,True,False,0,1289.1795765855777,1288.4662000385126,1290.5791309148187,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1290.008054815279,1265.4266579855885,6,False,6,,0.0,0.0
Darya Telegina,Darya Telegina,-209286.0,Russia,False,False,False,0,1289.1795130302676,1291.2052525852057,1294.9050412798638,1295.724853545574,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1294.6773865323223,1,False,1,0.0,,
Viktoriia Antonii,Viktoriia Antonii,11911.0,Ukraine,False,False,False,0,1289.1752409869898,1294.3980223196002,1277.5212008048984,1295.106005291154,1295.1927300033697,1297.9092647320376,1297.32993612083,1297.647119277804,1291.4707941011284,3,False,3,0.0,,
Tetiana Antonii,Tetiana Antonii,11914.0,Ukraine,False,False,False,0,1289.1752409869898,1294.3980223196002,1297.4260086645877,1297.5922404117118,1295.1927300033697,1297.9092647320376,1297.32993612083,1294.741322777981,1294.1324409821225,3,False,3,0.0,,
Uliana Luhova,Uliana Luhova,11910.0,Ukraine,False,False,False,0,1289.1752409869898,1294.3980223196002,1297.4260086645877,1297.5922404117118,1295.1927300033697,1297.9092647320376,1297.32993612083,1294.741322777981,1294.1324409821225,3,False,3,0.0,,
Anna Vurma,Anna Vurma,11908.0,Canada,False,False,False,0,1289.1642117176436,1292.7833490807552,1297.1909709930449,1296.490971650699,1296.4644058589113,1296.307949326461,1274.399893890754,1294.8313746159138,1295.6636937214175,5,False,5,0.0,,
Ulyana Penkina,Ulyana Penkina,-207899.0,Russia,False,False,False,0,1289.1584790165373,1296.7138984473577,1300.0,1298.0295818166258,1291.9790492009208,1298.6227419843565,1289.6502819230652,1298.6805712249602,1290.502021159346,1,False,1,0.0,,
Miroslava Zdvizhkova,Miroslava Zdvizhkova,-207517.0,Russia,False,False,False,0,1289.1246639204594,1294.9508849725917,1300.0,1294.452899795342,1293.260386477707,1295.4347294592478,1300.0,1294.2022809722505,1293.363611494895,1,False,1,0.0,,
Ariadna Tikhomirova,Ariadna Tikhomirova,-206756.0,Russia,False,False,False,0,1289.093245456491,1295.529415721932,1298.4520965496847,1297.6601449998454,1293.58761022333,1278.7573138550372,1288.9782314321403,1298.3465009373465,1288.5313773381329,1,False,1,0.0,,
