Date,City,Country,Event,HillSize,RaceType,TeamEvent,Season,Race,Sex,Place,Skier,Nation,ID,Birthday,Leg,TeamID,Length1,Length2,Points,Age,Exp
2020-02-23,Ljubno,Slovenia,World Cup,94,Normal,0,2020,16,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",92.0,89.0,80.0,31.74264202600958,84
2020-03-09,Lillehammer,Norway,World Cup,140,Large,0,2020,17,L,6,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",120.5,123.0,40.0,31.783709787816562,85
2020-03-10,Lillehammer,Norway,World Cup,140,Large,0,2020,18,L,4,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",131.0,128.0,50.0,31.786447638603697,86
2021-02-18,Rasnov,Romania,World Cup,97,Normal,0,2021,9,L,7,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",83.5,93.5,36.0,32.73100616016427,87
2021-02-19,Rasnov,Romania,World Cup,97,Normal,0,2021,10,L,7,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",93.0,87.0,36.0,32.733744010951405,88
2021-02-25,Oberstdorf,Germany,World Championship,106,Normal,0,2021,11,L,32,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",81.0,,86.9,32.75017111567419,89
2021-11-26,Nizhny Tagil,Russia,World Cup,97,Normal,0,2022,1,L,36,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,71.0,33.50034223134839,90
2021-11-27,Nizhny Tagil,Russia,World Cup,97,Normal,0,2022,2,L,9,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,29.0,33.503080082135526,91
2021-12-04,Lillehammer,Norway,World Cup,98,Normal,0,2022,3,L,8,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,32.0,33.52224503764545,92
2021-12-05,Lillehammer,Norway,World Cup,140,Large,0,2022,4,L,5,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,45.0,33.52498288843258,93
2021-12-10,Klingenthal,Germany,World Cup,140,Large,0,2022,5,L,9,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,29.0,33.53867214236824,94
2021-12-11,Klingenthal,Germany,World Cup,140,Large,0,2022,6,L,11,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,24.0,33.54140999315537,95
2021-12-17,Ramsau,Austria,World Cup,98,Normal,0,2022,7,L,8,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,32.0,33.55783709787816,96
2021-12-31,Ljubno,Slovenia,World Cup,94,Normal,0,2022,8,L,9,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,29.0,33.596167008898014,97
2022-01-01,Ljubno,Slovenia,World Cup,94,Normal,0,2022,9,L,10,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,26.0,33.59890485968515,98
2022-01-29,Willingen,Germany,World Cup,147,Large,0,2022,10,L,24,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,7.0,33.67556468172484,99
2022-02-05,Zhangjiakou,China,Olympic Winter Games,106,Normal,0,2022,12,L,20,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,166.5,33.69472963723477,100
2022-03-02,Lillehammer,Norway,World Cup,140,Large,0,2022,16,L,13,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,20.0,33.76317590691307,101
2022-03-03,Lillehammer,Norway,World Cup,140,Large,0,2022,17,L,13,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,20.0,33.765913757700204,102
2022-03-05,Holmenkollen,Norway,World Cup,134,Large,0,2022,18,L,17,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,14.0,33.77138945927447,103
2022-03-06,Holmenkollen,Norway,World Cup,134,Large,0,2022,19,L,23,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,8.0,33.7741273100616,104
2022-11-05,Wisla,Poland,World Cup,134,Large,0,2023,1,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,34.44216290212184,105
2022-11-06,Wisla,Poland,World Cup,134,Large,0,2023,2,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,34.444900752908964,106
2022-12-03,Lillehammer,Norway,World Cup,98,Normal,0,2023,3,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,80.0,34.51882272416153,107
2022-12-04,Lillehammer,Norway,World Cup,140,Large,0,2023,4,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,34.521560574948666,108
2022-12-11,Titisee-Neustadt,Germany,World Cup,142,Large,0,2023,5,L,7,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,36.0,34.54072553045859,109
2022-12-28,Villach,Austria,World Cup,98,Normal,0,2023,6,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,34.587268993839835,110
2022-12-29,Villach,Austria,World Cup,98,Normal,0,2023,7,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,34.59000684462697,111
2022-12-31,Ljubno,Slovenia,World Cup,94,Normal,0,2023,8,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,80.0,34.59548254620123,112
2023-01-01,Ljubno,Slovenia,World Cup,94,Normal,0,2023,9,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,34.59822039698837,113
2023-01-07,Sapporo,Japan,World Cup,137,Large,0,2023,10,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,34.614647501711154,114
2023-01-08,Sapporo,Japan,World Cup,137,Large,0,2023,11,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,34.61738535249829,115
2023-01-13,Zao,Japan,World Cup,102,Normal,0,2023,12,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,80.0,34.63107460643395,116
2023-01-14,Zao,Japan,World Cup,102,Team Normal,1,2023,13,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",93.5,94.5,624.6,34.63381245722108,117
2023-01-15,Zao,Japan,World Cup,102,Normal,0,2023,14,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,34.63655030800821,118
2023-01-28,Hinterzarten,Germany,World Cup,111,Large,0,2023,15,L,13,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,20.0,34.672142368240934,119
2023-01-29,Hinterzarten,Germany,World Cup,111,Large,0,2023,16,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,34.67488021902806,120
2023-02-04,Willingen,Germany,World Cup,147,Large,0,2023,17,L,10,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,26.0,34.691307323750856,121
2023-02-05,Willingen,Germany,World Cup,147,Large,0,2023,18,L,13,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,20.0,34.69404517453799,122
2023-02-10,Hinzenbach,Austria,World Cup,90,Normal,0,2023,19,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,34.70773442847365,123
2023-02-11,Hinzenbach,Austria,World Cup,90,Normal,0,2023,20,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,80.0,34.71047227926078,124
2023-02-17,Rasnov,Romania,World Cup,97,Normal,0,2023,21,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,80.0,34.72689938398357,125
2023-02-18,Rasnov,Romania,World Cup,97,Normal,0,2023,22,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,80.0,34.729637234770706,126
2023-02-23,Planica,Slovenia,World Championship,100,Normal,0,2023,23,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,246.9,34.743326488706366,127
2023-02-25,Planica,Slovenia,World Championship,100,Team Normal,1,2023,24,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,4,10,97.0,98.0,831.1,34.74880219028063,128
2023-03-01,Planica,Slovenia,World Championship,138,Large,0,2023,25,L,6,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,237.9,34.75975359342916,129
2023-03-11,Holmenkollen,Norway,World Cup,134,Large,0,2023,26,L,11,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,24.0,34.78713210130048,130
2023-03-12,Holmenkollen,Norway,World Cup,134,Large,0,2023,27,L,12,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,22.0,34.789869952087614,131
2023-03-13,Lillehammer,Norway,World Cup,140,Large,0,2023,28,L,11,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,24.0,34.79260780287474,132
2023-03-15,Lillehammer,Norway,World Cup,140,Large,0,2023,29,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,34.798083504449004,133
2023-03-24,Lahti,Finland,World Cup,130,Large,0,2023,30,L,4,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,50.0,34.822724161533195,134
2023-12-30,Garmisch,Germany,World Cup,142,Large,0,2024,5,L,4,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",129.5,127.0,50.0,35.592060232717316,135
2024-01-01,Oberstdorf,Germany,World Cup,137,Large,0,2024,6,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",132.5,129.0,100.0,35.59753593429158,136
2024-01-03,Villach,Austria,World Cup,98,Normal,0,2024,7,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",88.0,95.0,80.0,35.60301163586585,137
2024-01-04,Villach,Austria,World Cup,98,Normal,0,2024,8,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,80.0,35.605749486652975,138
2024-01-13,Sapporo,Japan,World Cup,134,Large,0,2024,9,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,35.630390143737166,139
2024-01-14,Sapporo,Japan,World Cup,134,Large,0,2024,10,L,8,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,32.0,35.6331279945243,140
2024-01-19,Zao,Japan,World Cup,102,Normal,0,2024,11,L,9,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,29.0,35.64681724845996,141
2024-01-20,Zao,Japan,World Cup,102,Team Normal,1,2024,12,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,2,13,,,697.0,35.64955509924709,142
2024-01-27,Ljubno,Slovenia,World Cup,94,Normal,0,2024,13,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,35.66872005475702,143
2024-01-28,Ljubno,Slovenia,World Cup,94,Normal,0,2024,14,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,80.0,35.671457905544145,144
2024-02-03,Willingen,Germany,World Cup,147,Large,0,2024,15,L,13,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,20.0,35.68788501026694,145
2024-02-24,Hinzenbach,Austria,World Cup,90,Normal,0,2024,17,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,35.74537987679671,146
2024-02-25,Hinzenbach,Austria,World Cup,90,Normal,0,2024,18,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,35.748117727583846,147
2024-03-01,Lahti,Finland,World Cup,130,Large,0,2024,19,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,35.761806981519506,148
2024-03-09,Holmenkollen,Norway,World Cup,134,Large,0,2024,20,L,5,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,45.0,35.78370978781656,149
2024-03-10,Holmenkollen,Norway,World Cup,134,Large,0,2024,21,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,35.7864476386037,150
2024-03-12,Trondheim,Norway,World Cup,100,Normal,0,2024,22,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,80.0,35.79192334017796,151
2024-03-13,Trondheim,Norway,World Cup,100,Normal,0,2024,23,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,35.794661190965094,152
2024-03-17,Vikersund,Norway,World Cup,240,Flying,0,2024,24,L,9,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,29.0,35.80561259411362,153
2024-03-21,Planica,Slovenia,World Cup,102,Normal,0,2024,25,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,35.81656399726215,154
2024-11-23,Lillehammer,Norway,World Cup,140,Large,0,2025,1,L,6,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,40.0,36.492813141683776,155
2024-11-24,Lillehammer,Norway,World Cup,140,Large,0,2025,2,L,8,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,32.0,36.49555099247091,156
2024-12-14,Zhangjiakou,China,World Cup,106,Normal,0,2025,3,L,5,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,45.0,36.55030800821355,157
2024-12-15,Zhangjiakou,China,World Cup,106,Normal,0,2025,4,L,9,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,29.0,36.55304585900068,158
2024-12-21,Engelberg,Switzerland,World Cup,140,Large,0,2025,5,L,11,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,24.0,36.56947296372348,159
2024-12-31,Garmisch,Germany,World Cup,142,Large,0,2025,6,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,36.596851471594796,160
2025-01-01,Oberstdorf,Germany,World Cup,137,Large,0,2025,7,L,12,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,22.0,36.59958932238193,161
2025-01-05,Villach,Austria,World Cup,98,Normal,0,2025,8,L,7,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,36.0,36.610540725530456,162
2025-01-06,Villach,Austria,World Cup,98,Normal,0,2025,9,L,1,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,100.0,36.61327857631759,163
2025-01-18,Sapporo,Japan,World Cup,134,Large,0,2025,10,L,8,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,32.0,36.64613278576318,164
2025-01-19,Sapporo,Japan,World Cup,134,Large,0,2025,11,L,9,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,29.0,36.648870636550306,165
2025-01-24,Zao,Japan,World Cup,102,Normal,0,2025,12,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,60.0,36.662559890485966,166
2025-01-25,Zao,Japan,World Cup,102,Team Normal,1,2025,13,L,3,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,2,11,92.0,98.0,643.1,36.6652977412731,167
2025-01-26,Zao,Japan,World Cup,102,Normal,0,2025,14,L,9,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,29.0,36.668035592060235,168
2025-02-07,Lake Placid,USA,World Cup,128,Large,0,2025,16,L,8,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,32.0,36.70088980150582,169
2025-02-08,Lake Placid,USA,World Cup,128,Large,0,2025,17,L,17,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,14.0,36.70362765229295,170
2025-02-15,Ljubno,Slovenia,World Cup,94,Normal,0,2025,18,L,8,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,32.0,36.72279260780287,171
2025-02-16,Ljubno,Slovenia,World Cup,94,Normal,0,2025,19,L,10,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,26.0,36.72553045859001,172
2025-02-22,Hinzenbach,Austria,World Cup,90,Normal,0,2025,20,L,5,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,45.0,36.7419575633128,173
2025-02-23,Hinzenbach,Austria,World Cup,90,Normal,0,2025,21,L,6,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,40.0,36.74469541409993,174
2025-02-28,Trondheim,Norway,World Championship,102,Normal,0,2025,22,L,7,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,227.9,36.75838466803559,175
2025-03-01,Trondheim,Norway,World Championship,102,Team Normal,1,2025,23,L,2,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,4,10,96.0,92.0,885.1,36.761122518822724,176
2025-03-07,Trondheim,Norway,World Championship,138,Large,0,2025,24,L,4,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,125.0,36.77754962354552,177
2025-03-13,Holmenkollen,Norway,World Cup,134,Large,0,2025,25,L,12,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,22.0,36.79397672826831,178
2025-03-15,Vikersund,Norway,World Cup,240,Flying,0,2025,26,L,11,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,24.0,36.799452429842574,179
2025-03-20,Lahti,Finland,World Cup,130,Large,0,2025,27,L,12,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,22.0,36.813141683778234,180
2025-03-21,Lahti,Finland,World Cup,130,Large,0,2025,28,L,11,Eva Pinkelnig,Austria,14,1988-05-27T00:00:00.000000,0,"",,,24.0,36.81587953456537,181
2012-03-03,Zao,Japan,World Cup,100,Normal,0,2012,10,L,38,Jun Maruyama,Japan,143,1995-06-11T00:00:00.000000,0,"",75.5,,73.2,16.72826830937714,1
2012-03-04,Zao,Japan,World Cup,100,Normal,0,2012,12,L,40,Jun Maruyama,Japan,143,1995-06-11T00:00:00.000000,0,"",75.0,,68.0,16.73100616016427,2
2016-01-22,Zao,Japan,World Cup,100,Normal,0,2016,6,L,29,Jun Maruyama,Japan,143,1995-06-11T00:00:00.000000,0,"",84.5,,2.0,20.61601642710472,3
2016-02-19,Lahti,Finland,World Cup,100,Normal,0,2016,15,L,38,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",64.5,,49.6,19.567419575633128,1
2019-12-08,Lillehammer,Norway,World Cup,140,Large,0,2020,2,L,38,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",95.0,,61.5,23.367556468172484,2
2020-02-22,Ljubno,Slovenia,World Cup,94,Team Normal,1,2020,15,L,8,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,2,4,75.0,72.5,750.6,23.575633127994525,3
2021-01-23,Ljubno,Slovenia,World Cup,94,Team Normal,1,2021,2,L,9,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,2,5,79.0,,424.0,24.49555099247091,4
2021-01-24,Ljubno,Slovenia,World Cup,94,Normal,0,2021,3,L,27,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",80.0,76.5,4.0,24.49828884325804,5
2021-01-31,Titisee-Neustadt,Germany,World Cup,142,Large,0,2021,5,L,34,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",107.5,,76.2,24.517453798767967,6
2021-02-05,Hinzenbach,Austria,World Cup,90,Normal,0,2021,6,L,26,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",74.0,77.0,5.0,24.531143052703626,7
2021-02-06,Hinzenbach,Austria,World Cup,90,Normal,0,2021,7,L,32,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",76.0,,87.4,24.533880903490758,8
2021-02-07,Hinzenbach,Austria,World Cup,90,Normal,0,2021,8,L,35,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",77.5,,87.0,24.536618754277892,9
2021-02-25,Oberstdorf,Germany,World Championship,106,Normal,0,2021,11,L,31,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",83.5,,87.4,24.585900068446268,10
2021-02-26,Oberstdorf,Germany,World Championship,106,Team Normal,1,2021,12,L,9,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,2,4,86.5,,282.0,24.588637919233403,11
2021-03-03,Oberstdorf,Germany,World Championship,137,Large,0,2021,13,L,32,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",94.5,,70.4,24.602327173169062,12
2021-03-20,Nizhny Tagil,Russia,World Cup,97,Normal,0,2021,14,L,32,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",79.0,,80.8,24.648870636550306,13
2021-03-21,Nizhny Tagil,Russia,World Cup,97,Normal,0,2021,15,L,35,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,81.6,24.65160848733744,14
2021-03-26,Chaikovsky,Russia,World Cup,102,Normal,0,2021,16,L,24,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,7.0,24.6652977412731,15
2021-11-27,Nizhny Tagil,Russia,World Cup,97,Normal,0,2022,2,L,36,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,73.1,25.338809034907598,16
2021-12-05,Lillehammer,Norway,World Cup,140,Large,0,2022,4,L,32,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,71.7,25.360711841204655,17
2021-12-10,Klingenthal,Germany,World Cup,140,Large,0,2022,5,L,37,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,58.7,25.374401095140314,18
2021-12-11,Klingenthal,Germany,World Cup,140,Large,0,2022,6,L,35,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,63.6,25.377138945927445,19
2021-12-31,Ljubno,Slovenia,World Cup,94,Normal,0,2022,8,L,35,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,98.7,25.43189596167009,20
2022-01-01,Ljubno,Slovenia,World Cup,94,Normal,0,2022,9,L,36,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,98.7,25.43463381245722,21
2022-01-29,Willingen,Germany,World Cup,147,Large,0,2022,10,L,19,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,12.0,25.51129363449692,22
2022-01-30,Willingen,Germany,World Cup,147,Large,0,2022,11,L,20,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,11.0,25.51403148528405,23
2022-02-05,Zhangjiakou,China,Olympic Winter Games,106,Normal,0,2022,12,L,32,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,48.5,25.530458590006845,24
2022-02-25,Hinzenbach,Austria,World Cup,90,Team Normal,1,2022,13,L,8,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,3,2,79.5,74.0,587.7,25.585215605749486,25
2022-02-26,Hinzenbach,Austria,World Cup,90,Normal,0,2022,14,L,33,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,79.2,25.587953456536617,26
2022-02-27,Hinzenbach,Austria,World Cup,90,Normal,0,2022,15,L,27,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,4.0,25.590691307323752,27
2022-03-02,Lillehammer,Norway,World Cup,140,Large,0,2022,16,L,30,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,1.0,25.598904859685145,28
2022-03-03,Lillehammer,Norway,World Cup,140,Large,0,2022,17,L,30,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,1.0,25.60164271047228,29
2022-03-05,Holmenkollen,Norway,World Cup,134,Large,0,2022,18,L,24,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,7.0,25.607118412046542,30
2022-03-06,Holmenkollen,Norway,World Cup,134,Large,0,2022,19,L,24,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,7.0,25.609856262833674,31
2022-03-12,Oberhof,Germany,World Cup,100,Normal,0,2022,20,L,35,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,63.4,25.626283367556468,32
2022-03-13,Oberhof,Germany,World Cup,100,Normal,0,2022,21,L,32,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,86.2,25.6290212183436,33
2022-11-05,Wisla,Poland,World Cup,134,Large,0,2023,1,L,9,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,29.0,26.27789185489391,34
2022-11-06,Wisla,Poland,World Cup,134,Large,0,2023,2,L,18,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,13.0,26.28062970568104,35
2022-12-03,Lillehammer,Norway,World Cup,98,Normal,0,2023,3,L,37,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,85.1,26.354551676933607,36
2022-12-04,Lillehammer,Norway,World Cup,140,Large,0,2023,4,L,27,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,4.0,26.357289527720738,37
2022-12-11,Titisee-Neustadt,Germany,World Cup,142,Large,0,2023,5,L,35,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,62.2,26.376454483230663,38
2022-12-28,Villach,Austria,World Cup,98,Normal,0,2023,6,L,30,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,1.0,26.422997946611908,39
2022-12-29,Villach,Austria,World Cup,98,Normal,0,2023,7,L,24,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,7.0,26.425735797399042,40
2022-12-31,Ljubno,Slovenia,World Cup,94,Normal,0,2023,8,L,41,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,95.6,26.431211498973305,41
2023-01-01,Ljubno,Slovenia,World Cup,94,Normal,0,2023,9,L,24,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,7.0,26.43394934976044,42
2023-01-07,Sapporo,Japan,World Cup,137,Large,0,2023,10,L,29,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,2.0,26.45037645448323,43
2023-01-08,Sapporo,Japan,World Cup,137,Large,0,2023,11,L,27,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,4.0,26.45311430527036,44
2023-01-13,Zao,Japan,World Cup,102,Normal,0,2023,12,L,31,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,87.3,26.466803559206024,45
2023-01-14,Zao,Japan,World Cup,102,Team Normal,1,2023,13,L,9,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",82.0,,287.7,26.469541409993155,46
2023-01-15,Zao,Japan,World Cup,102,Normal,0,2023,14,L,28,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,3.0,26.472279260780287,47
2023-01-28,Hinterzarten,Germany,World Cup,111,Large,0,2023,15,L,22,Jenny Rautionaho,Finland,145,1996-07-26T00:00:00.000000,0,"",,,9.0,26.507871321013006,48
